v1,v2,v3,v4,v5,v5a_1,v5a_2,v5a_3,v6,v7,v8,v9,v10_1,v10_2,v10_3,v11_1,v11_2,v11_3,v11_4,v11_5,v11_6,v11_7,v11_8,v12,v13,v14,v15_1,v15_2,v16_1,v16_2,v17,v18,v18a_1,v18a_2,v18a_3,v19_1,v19_2,v19_3,v19_4,v19_5,v20_1,v20_2,v20_3,v21_1,v21_2,v21_3,v22,v22a_1,v22a_2,v22a_3,v23,v24,v24a_1,v24a_2,v24a_3,v25,v26,v26a_1,v26a_2,v26a_3,v27,v28,v28a_1,v28a_2,v28a_3,v29,v30,v30a_1,v30a_2,v30a_3,v32,v32a_1,v32a_2,v32a_3,v33,v34,v34a_1,v34a_2,v34a_3,v35,v36,v36a_1,v36a_2,v36a_3,v37,v38,v38a_1,v38a_2,v38a_3,v39,v40,v41,v42,v43,v44,v45,v46,v47,wei1,wei2
13,621,98,1,3,95,99,99,3,2,99,9,4,99,99,2,8,99,99,99,99,99,99,1,2,2,1,2,2,9,1,1,99,99,99,1,9,9,9,9,9,99,99,98,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,2,3,1,1,1.2191,1.0724
12,651,98,1,5,2,5,99,4,1,6,99,95,99,99,1,2,3,8,99,99,99,99,1,1,1,1,9,2,9,1,1,99,99,99,1,9,9,9,9,9,6,7,1,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,2,2,1,1,3,1,2,.8415,.9501
17,906,38,2,4,7,99,99,2,1,7,99,3,99,99,1,2,8,99,99,99,99,99,1,2,2,1,2,8,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,9,99,99,1,1,99,99,99,1,2,9,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,9,99,99,2,2,2,2,1,1,5,1,1,.9809,1.2849
10,509,26,5,4,6,5,99,5,2,99,7,95,99,99,2,8,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,2,99,99,9,9,99,99,99,2,2,2,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,2,99,99,2,1,9,2,8,1,1,1,1,1.057,1.959
4,268,26,5,2,99,99,99,3,2,99,10,95,99,99,2,99,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,2,2,97,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,2,2,8,95,1,1,1,.9385,.6393
12,646,35,3,4,2,6,8,3,2,99,7,5,99,99,2,8,99,99,99,99,99,99,1,1,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,1,99,99,99,9,9,99,99,99,1,1,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,1,99,99,99,1,1,9,2,1,8,3,1,1,1.2502,1.4115
13,623,47,1,4,7,99,99,3,2,99,95,95,99,99,1,2,8,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,6,99,99,1,2,9,99,99,1,2,9,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,4,99,99,2,1,9,8,1,1,1,2,2,1.1462,1.0083
18,880,42,2,2,99,99,99,2,2,99,10,18,99,99,2,5,8,99,99,99,99,99,1,2,1,1,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,3,9,99,9,9,99,99,99,2,2,9,99,99,9,9,99,99,99,9,9,99,99,99,2,9,99,99,9,9,99,99,99,9,9,99,99,99,2,2,9,99,99,2,2,1,8,8,1,3,1,1,1.06,.165
12,651,98,2,2,99,99,99,2,1,7,99,95,99,99,8,99,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,2,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,2,99,99,2,2,2,2,8,1,1,1,2,.7768,.877
17,929,98,1,2,99,99,99,2,2,99,6,17,99,99,2,3,5,8,99,99,99,99,1,1,1,3,9,2,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,2,99,99,9,9,99,99,99,1,2,7,2,99,1,2,7,2,99,9,9,99,99,99,2,7,2,99,9,9,99,99,99,9,9,99,99,99,1,2,7,2,99,2,1,9,1,1,8,1,2,2,.9975,1.3066
4,998,98,5,5,5,2,6,2,2,99,7,6,99,99,2,8,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,7,99,99,9,9,99,99,99,1,2,7,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,9,99,99,2,1,9,2,2,8,1,1,2,.8494,.5786
10,509,47,1,2,99,99,99,2,2,99,9,3,99,99,1,2,7,8,99,99,99,99,2,9,9,9,9,9,9,1,1,99,99,99,1,9,9,9,9,9,10,99,11,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,1,3,2,2,.8218,1.5231
13,621,26,5,1,99,99,99,1,2,99,10,95,99,99,2,5,99,99,99,99,99,99,1,2,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,1,2,14,99,99,9,9,99,99,99,9,9,99,99,99,2,15,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,1,9,2,1,4,3,1,1,.6791,.5974
10,510,37,3,4,5,7,99,2,1,6,99,95,99,99,1,2,8,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,9,3,99,2,2,3,9,99,1,2,3,9,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,3,9,99,2,1,9,2,8,8,4,1,1,1.1082,2.0539
10,520,36,3,2,99,99,99,1,2,99,9,16,3,99,1,2,3,5,8,7,99,99,1,2,2,1,2,1,9,1,1,99,99,99,3,9,9,9,9,19,13,99,13,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,1,2,1,1,6,1,1,1.1082,2.0539
13,613,31,4,4,6,5,99,2,2,99,3,3,99,99,2,5,6,8,99,99,99,99,1,1,1,1,9,2,9,1,1,99,99,99,1,3,9,9,9,19,1,99,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,1,2,1,1,5,1,1,.8528,.7502
18,885,40,2,1,99,99,99,1,2,99,2,95,99,99,9,99,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,3,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,1,9,2,2,8,4,1,2,1.0777,.1678
12,640,36,3,2,99,99,99,1,2,99,6,6,99,99,1,2,3,5,8,99,99,99,1,2,2,1,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,9,99,99,2,2,97,99,99,2,2,97,99,99,1,2,9,99,99,9,9,99,99,99,2,15,9,99,9,9,99,99,99,9,9,99,99,99,2,2,97,99,99,2,1,9,2,1,4,3,2,2,1.0543,1.1903
10,505,43,1,2,99,99,99,3,2,99,9,95,99,99,1,2,3,5,6,8,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,6,99,99,1,1,99,99,99,1,1,99,99,99,1,2,7,99,99,9,9,99,99,99,1,99,99,99,1,1,99,99,99,9,9,99,99,99,1,1,99,99,99,1,1,9,2,8,8,3,1,2,.8218,1.5231
4,261,42,2,2,99,99,99,5,1,7,99,95,99,99,2,3,5,6,8,99,99,99,1,1,1,1,9,2,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,1,99,99,99,9,9,99,99,99,1,1,99,99,99,1,2,15,99,99,9,9,99,99,99,1,99,99,99,1,2,96,99,99,9,9,99,99,99,1,2,9,99,99,2,2,2,1,8,2,6,1,1,.9525,.6488
10,503,44,1,2,99,99,99,1,2,99,2,1,16,99,2,3,4,5,6,8,99,99,1,1,1,1,2,2,9,1,1,99,99,99,1,9,9,9,9,7,19,6,8,14,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,1,1,1,1,5,1,1,1.0947,2.0289
12,633,98,3,2,99,99,99,3,2,99,10,95,99,99,2,3,8,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,2,99,99,9,9,99,99,99,2,2,9,2,99,1,2,9,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,4,99,99,2,1,9,8,8,8,1,2,2,1.0543,1.1903
4,263,14,6,2,99,99,99,2,2,99,7,17,18,99,1,2,8,99,99,99,99,99,1,1,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,7,99,99,2,2,7,99,99,1,2,97,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,97,99,99,2,2,2,2,1,8,4,2,1,1.2427,.8465
17,905,98,3,2,99,99,99,2,2,99,6,3,99,99,1,2,3,5,8,99,99,99,1,2,1,1,2,2,9,1,1,99,99,99,1,9,9,9,9,9,99,99,98,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,8,3,1,2,.8963,1.1741
12,634,41,2,3,7,99,99,3,1,7,99,3,99,99,2,3,5,6,7,8,99,99,1,2,2,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,7,99,99,9,9,99,99,99,1,1,99,99,99,1,1,99,99,99,9,9,99,99,99,1,99,99,99,2,1,99,99,99,1,2,9,99,99,1,1,99,99,99,2,1,9,2,1,1,3,1,1,.9212,1.04
4,266,41,2,2,99,99,99,2,1,9,99,2,3,99,2,3,8,99,99,99,99,99,1,2,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,9,99,99,9,9,99,99,99,1,2,9,99,99,1,2,9,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,9,99,99,2,1,9,2,1,1,5,1,1,.9525,.6488
17,905,42,2,3,95,99,99,3,2,99,7,4,99,99,2,3,8,99,99,99,99,99,1,1,2,1,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,1,99,99,99,9,9,99,99,99,1,1,99,99,99,1,2,9,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,1,99,99,99,2,1,9,2,1,8,3,1,2,.9025,1.1822
10,514,28,4,4,5,7,99,4,2,99,10,6,5,99,2,3,8,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,12,11,99,9,9,99,99,99,1,2,11,12,99,1,2,11,12,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,11,12,99,2,2,2,2,1,8,3,4,2,1.0333,1.9151
10,510,38,2,5,7,99,99,3,2,99,7,17,99,99,1,2,8,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,14,99,99,1,2,14,99,99,2,2,7,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,8,2,9,99,99,2,1,9,2,2,1,1,2,2,.8147,1.51
12,633,37,3,4,98,99,99,3,2,99,4,95,99,99,2,8,99,99,99,99,99,99,1,2,1,1,9,2,9,1,2,3,99,99,9,9,9,9,9,99,99,99,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,2,2,1,1,3,1,1,1.2502,1.4115
18,880,47,1,2,99,99,99,2,1,10,99,95,99,99,1,2,3,5,8,99,99,99,1,2,2,3,9,2,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,1,2,6,99,99,1,2,6,99,99,1,2,7,99,99,9,9,99,99,99,2,7,99,99,9,9,99,99,99,9,9,99,99,99,1,2,7,99,99,2,1,9,1,1,1,3,1,2,1.3256,.2064
4,262,44,1,3,8,99,99,3,2,99,10,3,99,99,2,3,99,99,99,99,99,99,1,1,2,3,9,2,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,1,99,99,99,9,9,99,99,99,2,1,99,99,99,2,2,96,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,1,9,8,1,8,1,1,2,1.0305,.702
10,503,98,4,2,99,99,99,4,2,99,95,95,99,99,2,3,8,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,7,99,99,9,9,99,99,99,1,2,3,99,99,1,2,9,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,3,99,99,2,1,9,1,1,8,1,1,2,1.0333,1.9151
10,500,33,3,2,99,99,99,2,1,6,99,3,99,99,1,2,3,4,5,6,8,99,1,2,1,1,2,2,9,1,1,99,99,99,1,3,9,9,9,9,11,99,8,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,1,1,1,1,8,1,1,1.1082,2.0539
4,260,45,1,3,95,99,99,5,2,99,6,3,99,99,1,3,4,5,8,99,99,99,1,2,1,1,2,2,9,1,1,99,99,99,1,9,9,9,9,9,6,99,11,10,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,1,2,1,1,5,2,2,1.0305,.702
10,998,98,4,2,99,99,99,1,2,99,95,95,99,99,2,99,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,8,2,2,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,1,9,8,8,95,1,2,2,1.0333,1.9151
17,900,28,4,3,4,99,99,3,1,7,99,6,99,99,2,3,5,8,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,1,2,7,99,99,1,2,98,99,99,9,9,99,99,99,2,7,99,99,9,9,99,99,99,9,9,99,99,99,2,2,7,99,99,2,2,1,2,8,1,3,2,1,.8061,1.0559
18,880,36,3,4,7,99,99,2,2,99,95,4,99,99,2,8,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,13,9,99,9,9,99,99,99,1,1,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,1,99,99,99,2,2,2,2,8,3,3,1,2,.7756,.1208
4,265,43,1,2,99,99,99,2,1,5,99,95,99,99,1,2,3,5,6,8,99,99,1,1,1,1,9,2,9,1,1,99,99,99,1,2,3,9,9,17,9,11,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,2,1,1,1,7,1,2,1.0305,.702
13,615,39,2,4,7,6,99,3,1,7,99,95,99,99,1,2,5,6,8,99,99,99,1,2,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,9,99,99,1,2,3,99,99,1,2,3,9,99,9,9,99,99,99,9,9,99,99,99,2,4,99,99,1,2,9,99,99,9,9,99,99,99,1,2,9,99,99,2,1,9,2,1,2,3,1,1,1.1765,1.035
17,920,35,3,1,99,99,99,2,2,99,6,95,99,99,1,2,3,5,6,8,99,99,1,2,1,1,2,2,9,1,1,99,99,99,1,2,3,9,9,9,10,99,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,1,5,1,2,.8963,1.1741
10,510,39,2,2,99,99,99,2,1,2,99,3,2,12,1,2,3,4,8,99,99,99,1,2,1,1,2,2,9,1,1,99,99,99,1,3,9,9,9,9,1,99,98,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,1,1,1,2,6,1,1,1.0852,2.0113
4,260,42,2,2,99,99,99,2,2,99,95,95,99,99,2,3,99,99,99,99,99,99,1,2,1,1,2,2,9,1,1,99,99,99,1,3,9,9,9,9,19,6,98,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,3,3,1,2,.8621,.5873
4,265,21,6,4,6,7,99,4,2,99,2,95,99,99,2,3,4,8,99,99,99,99,1,1,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,9,14,99,9,9,99,99,99,1,2,9,14,99,1,2,9,14,99,1,2,9,14,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,9,14,99,2,2,1,2,1,5,5,1,1,1.2427,.8465
17,900,44,1,2,99,99,99,1,1,7,99,6,3,99,1,2,3,5,6,8,99,99,1,1,1,1,9,2,9,1,1,99,99,99,1,9,9,9,9,9,6,99,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,2,5,1,1,1.0841,1.4201
13,616,29,4,3,6,1,99,4,2,99,7,6,99,99,1,2,8,99,99,99,99,99,1,2,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,2,99,99,1,2,2,99,99,1,2,9,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,2,99,99,2,1,9,2,8,4,1,1,2,.8018,.7053
13,621,45,1,2,99,99,99,5,1,10,99,95,99,99,2,5,8,99,99,99,99,99,1,1,1,3,9,2,9,1,1,99,99,99,1,9,9,9,9,9,1,2,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,2,4,1,1,1.2191,1.0724
18,880,45,1,3,7,99,99,1,1,9,99,3,99,99,1,2,3,5,99,99,99,99,1,1,1,1,2,2,9,1,1,99,99,99,3,9,9,9,9,7,19,99,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,1,5,1,1,1.304,.203
4,262,45,1,4,7,99,99,1,2,99,10,9,99,99,1,2,8,99,99,99,99,99,1,1,1,1,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,1,99,99,2,2,1,99,99,1,2,1,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,1,99,99,2,1,9,2,1,8,3,1,2,1.0305,.702
18,880,98,3,2,99,99,99,4,2,99,95,17,99,99,2,8,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,1,2,97,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,4,99,99,2,2,1,2,2,3,3,1,2,.7756,.1208
10,506,40,2,2,99,99,99,2,2,99,7,3,99,99,1,3,6,8,99,99,99,99,1,1,2,3,9,2,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,9,99,99,1,2,9,99,99,9,9,99,99,99,1,2,9,99,99,9,9,99,99,99,9,99,99,99,1,2,9,99,99,9,9,99,99,99,1,2,9,99,99,2,1,9,2,1,1,3,2,2,.8147,1.51
10,522,45,1,2,99,99,99,2,2,99,9,8,17,9,4,5,99,99,99,99,99,99,1,1,1,1,9,2,9,1,1,99,99,99,1,9,9,9,9,9,6,7,1,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,1,3,3,1,1.0947,2.0289
13,612,98,3,4,6,7,99,4,2,99,7,3,5,17,1,2,3,8,99,99,99,99,1,2,2,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,7,2,99,2,2,7,99,99,2,2,2,99,99,1,2,7,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,2,7,99,2,2,2,8,8,4,1,2,2,.8847,.7783
13,614,47,1,2,99,99,99,4,2,99,10,3,99,99,1,2,5,8,99,99,99,99,1,2,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,1,99,99,99,1,2,13,9,99,1,1,99,99,99,9,9,99,99,99,9,9,99,99,99,2,13,99,99,9,9,99,99,99,9,9,99,99,99,2,2,9,99,99,2,1,9,2,1,4,1,1,2,1.1462,1.0083
13,625,46,1,2,99,99,99,3,1,7,99,5,99,99,2,8,99,99,99,99,99,99,1,1,1,3,9,2,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,1,2,97,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,6,99,99,2,1,9,1,1,8,5,1,1,1.2191,1.0724
10,505,28,4,4,6,7,99,4,2,99,10,3,6,99,2,3,8,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,2,99,99,9,9,99,99,99,2,2,2,99,99,2,2,2,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,9,2,99,2,2,1,2,8,4,1,2,2,1.0333,1.9151
18,880,20,6,3,7,99,99,3,2,99,8,3,99,99,2,6,8,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,7,99,99,9,9,99,99,99,2,2,7,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,2,2,7,99,99,9,9,99,99,99,2,2,7,99,99,2,2,1,2,8,8,3,1,1,1.2258,.1909
18,884,35,3,2,99,99,99,2,2,99,3,18,8,17,1,2,3,5,8,99,99,99,1,1,1,1,2,2,9,1,1,99,99,99,1,3,9,9,9,1,20,9,3,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,2,1,1,1,6,1,1,.7629,.1188
10,998,98,2,1,99,99,99,1,2,99,10,5,99,99,1,2,99,99,99,99,99,99,1,2,1,1,2,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,1,2,9,99,99,1,2,9,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,2,2,8,96,3,1,1,1.0852,2.0113
10,515,46,1,1,99,99,99,2,2,99,9,95,99,99,1,2,3,7,8,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,2,99,99,1,2,97,99,99,2,2,9,99,99,1,2,9,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,1,2,9,99,99,1,2,9,99,99,2,2,2,2,8,4,3,3,2,.8218,1.5231
13,608,98,5,3,5,99,99,8,2,99,7,95,99,99,2,8,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,2,2,97,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,97,99,99,2,2,2,2,8,5,3,2,2,.6385,.5617
12,637,41,2,2,99,99,99,2,2,99,95,95,99,99,1,2,3,8,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,8,99,99,99,1,2,97,99,99,1,2,9,99,99,1,2,6,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,8,2,6,99,99,8,1,9,1,8,1,3,1,2,.7768,.877
10,522,23,5,2,99,99,99,2,2,99,7,95,99,99,1,2,7,8,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,6,7,99,1,2,7,99,99,1,2,9,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,1,2,7,99,99,1,2,7,99,99,2,1,9,2,2,8,3,2,2,.7935,1.4707
4,269,98,1,2,99,99,99,2,2,99,10,17,12,3,2,3,4,5,6,8,99,99,1,2,1,1,2,2,9,1,1,99,99,99,1,9,9,9,9,9,11,1,8,3,1,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,2,1,1,5,1,2,1.0305,.702
4,260,43,1,1,99,99,99,1,1,6,99,6,99,99,2,99,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,1,2,97,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,1,9,2,1,3,3,1,2,1.0305,.702
12,640,41,2,2,99,99,99,2,2,99,6,3,4,99,1,2,8,99,99,99,99,99,1,2,1,1,2,2,9,1,1,99,99,99,1,9,9,9,9,9,99,99,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,1,3,2,2,.7768,.877
